No,Latitude,Longitude,Peso
1709276387,2.8474756,-60.6689561,0
1709276391,2.8481879,-60.666226,0
1709276393,2.8445045,-60.671329,0
1709276398,2.8453753,-60.6668846,0
1709276400,2.8425246,-60.6749448,0
1709276402,2.844875,-60.669177,0
1709276403,2.844607,-60.6713801,0
1709276404,2.8445879,-60.6682845,0
1709276407,2.8448018,-60.6738417,0
1709276412,2.8457291,-60.6676195,0
1709276419,2.8449459,-60.6662683,0
1709276421,2.8455975,-60.6695535,0
1709276426,2.8452198,-60.6717175,0
1709276427,2.8431248,-60.6740903,0
1709276428,2.8450752,-60.667363,0
1709276429,2.8427549,-60.6703914,0
1709276430,2.8459023,-60.668994,0
1709276431,2.8409555,-60.6741086,0
1709276435,2.8443671,-60.6672649,0
1709276436,2.8444466,-60.6671072,0
1709276438,2.8468929,-60.6714202,0
1709276444,2.8467144,-60.6736453,0
1709979418,2.8474351,-60.6665285,0
1709979424,2.8508082,-60.6653251,0
1709979426,2.8465998,-60.6660133,0
1709979428,2.851533,-60.6656397,0
1709979455,2.8519512,-60.6639866,0
1709979460,2.8497766,-60.6647612,0
1709979465,2.8506775,-60.6656039,0
1709979467,2.8471151,-60.6650993,0
1709979479,2.8489986,-60.6661473,0
1709979484,2.8478495,-60.6637256,0
1709979488,2.8491919,-60.6644548,0
1709979493,2.8503686,-60.6650853,0
1709979494,2.8454257,-60.6653696,0
1709979505,2.8447426,-60.6620675,0
1709979507,2.8479318,-60.6667115,0
1709979510,2.8464197,-60.6635577,0
1709979514,2.8459926,-60.6633618,0
1709979516,2.8488437,-60.6660593,0
1709979519,2.8485594,-60.6641065,0
1709979528,2.8488791,-60.6649032,0
1709979534,2.8477233,-60.6654441,0
1709979538,2.8501145,-60.6655761,0
1709979544,2.850934,-60.6649321,0
1709979545,2.8478122,-60.6654895,0
1709979570,2.8521086,-60.6659525,0
1709979580,2.8508362,-60.6652359,0
1709979587,2.8495177,-60.6652179,0
1709979589,2.8476103,-60.6641915,0
1709979590,2.8501341,-60.6667008,0
1709979595,2.8484705,-60.6640504,0
1709979598,2.8506006,-60.6657472,0
1709979600,2.8500045,-60.6657853,0
1709979604,2.8465212,-60.6647716,0
1709979609,2.8458614,-60.663396,0
1709979616,2.8491345,-60.6673316,0
1709979628,2.844694,-60.6630266,0
1709979630,2.8469935,-60.6638585,0
1709979632,2.8482822,-60.6645833,0
1709979634,2.847151,-60.6663143,0
1709979637,2.8472634,-60.666357,0
1709979649,2.8455133,-60.6642553,0
1709979651,2.8485235,-60.6670342,0
1709979653,2.8459277,-60.6644669,0
1709979654,2.8460072,-60.6657087,0
1709979655,2.8512295,-60.6640091,0
1709979656,2.8484236,-60.6658072,0
1709979657,2.8508566,-60.6651099,0
1709979662,2.8450185,-60.6651388,0
1709979671,2.849682,-60.6676237,0
1709979674,2.8459066,-60.6633169,0
1709979677,2.8499118,-60.6659245,0
1709979681,2.8446811,-60.6619281,0
1709979683,2.8466671,-60.6630839,0
1709979684,2.8481804,-60.6645287,0
1709979685,2.8503423,-60.6657021,0
1709979686,2.8496271,-60.6664253,0
1710049568,2.8421443,-60.663091,0
1710049569,2.8421401,-60.665133,0
1710049570,2.8446717,-60.664318,0
1710049574,2.8406302,-60.6706522,0
1710049575,2.8419624,-60.6531047,0
1710049579,2.8409772,-60.6640259,0
1710049580,2.8436751,-60.6650085,0
1710049581,2.8393156,-60.667288,0
1710049586,2.8404598,-60.6707068,0
1710049587,2.8437742,-60.6659191,0
1710049591,2.8423137,-60.6637627,0
1710049593,2.8462935,-60.6606358,0
1710049594,2.8422101,-60.6660278,0
1710049596,2.8414043,-60.6715359,0
1710049599,2.8426316,-60.6641637,0
1710049602,2.8453242,-60.66437,0
1710049604,2.8435935,-60.6642316,0
1710049605,2.8420531,-60.663747,0
1710049607,2.8423406,-60.6676102,0
1710049608,2.8390792,-60.6536926,0
1710049609,2.844658,-60.6649763,0
1710049611,2.8401376,-60.6629205,0
1710049612,2.8455684,-60.6623865,0
1710049613,2.8449865,-60.6609089,0
1710049616,2.8420101,-60.6641076,0
1710049617,2.8420902,-60.6650351,0
1710049623,2.8424763,-60.6630905,0
1710049626,2.8439199,-60.6642484,0
1710049627,2.8427276,-60.6650011,0
1710049630,2.8449722,-60.662075,0
1710049637,2.8403496,-60.6629385,0
1710049638,2.842476,-60.6689183,0
1710049640,2.8407148,-60.6640213,0
1710049643,2.83985,-60.6681903,0
1710049651,2.839576,-60.6683957,0
1710049655,2.8432246,-60.6659271,0
1710049656,2.8447026,-60.6632866,0
1710049659,2.8430929,-60.6674207,0
1710049661,2.8414782,-60.6525331,0
1710049662,2.8409131,-60.6636246,0
1710049663,2.8403415,-60.6545101,0
1710049668,2.8410195,-60.6520219,0
1710049669,2.8396661,-60.6541175,0
1710049674,2.8423159,-60.6677253,0
1710049676,2.8466507,-60.6612365,0
1710049680,2.8395015,-60.6661173,0
1710072257,2.8437332,-60.6527776,0
1710072258,2.8435848,-60.6512698,0
1710072259,2.8414263,-60.6501303,0
1710072263,2.844185,-60.6477438,0
1710072269,2.8400651,-60.6528529,0
1710072270,2.8534225,-60.6636994,0
1710072272,2.8419164,-60.6507419,0
1710072273,2.8525677,-60.6616465,0
1710072274,2.8420978,-60.6495569,0
1710072276,2.8410327,-60.6539366,0
1710072277,2.8479322,-60.657512,0
1710072279,2.850816,-60.6599333,0
1710072280,2.8431553,-60.6532782,0
1710072281,2.8444453,-60.6505394,0
1710072282,2.8428197,-60.6517172,0
1710072284,2.8521804,-60.6610707,0
1710072286,2.8408425,-60.650634,0
1710072287,2.8438756,-60.6529062,0
1710072288,2.8464559,-60.650414,0
1710072291,2.8405247,-60.6533649,0
1710072293,2.840784,-60.650564,0
1710072294,2.8530778,-60.6628641,0
1710072295,2.8525139,-60.6615556,0
1710072296,2.8464966,-60.6503853,0
1710072299,2.8416681,-60.6527495,0
1710072300,2.8413477,-60.6512181,0
1710072303,2.8497663,-60.6595221,0
1710072305,2.8407799,-60.6517296,0
1710072306,2.8402616,-60.6511537,0
1710072309,2.8441191,-60.6477975,0
1710072310,2.8413576,-60.6500467,0
1710072313,2.8506893,-60.6598842,0
1710072314,2.8515658,-60.6604368,0
1710072315,2.8558051,-60.6663553,0
1710072316,2.8441182,-60.6476608,0
1710072317,2.8420276,-60.6494753,0
1710072319,2.84405,-60.6477203,0
1710072320,2.8540749,-60.6644492,0
1710072321,2.8539996,-60.6643664,0
1710072323,2.8422472,-60.6522277,0
1710105012,2.8466672,-60.653458,0
1710105013,2.8420716,-60.654449,0
1710105014,2.845359,-60.6545827,0
1710105015,2.846924,-60.6563525,0
1710105018,2.8425495,-60.6540414,0
1710105023,2.8465991,-60.6586619,0
1710105052,2.8455941,-60.6584985,0
1710105054,2.8445738,-60.6573203,0
1710105058,2.8461115,-60.6590857,0
1710105063,2.842461,-60.6548961,0
1710105065,2.8440515,-60.6588129,0
1710105067,2.8461397,-60.6528676,0
1710105070,2.8425341,-60.6549819,0
1710105091,2.8429335,-60.6544782,0
1710105095,2.8440381,-60.656734,0
1710105099,2.8414782,-60.6558939,0
1710105103,2.8464083,-60.655773,0
1710105107,2.8471777,-60.6540437,0
1710105113,2.8435257,-60.656145,0
1710105115,2.8442627,-60.6533424,0
1710105117,2.8430175,-60.6555596,0
1710105119,2.8439958,-60.6557199,0
1710105132,2.8450592,-60.6600003,0
1710105137,2.8458795,-60.6551772,0
1710105141,2.8414102,-60.655814,0
1710105144,2.844836,-60.6539902,0
1710105148,2.8482279,-60.6552306,0
1710105151,2.841973,-60.6564491,0
1710105156,2.8450797,-60.6579146,0
1710105160,2.8430081,-60.6545636,0
1710105176,2.8450642,-60.6569016,0
1710105178,2.8443298,-60.6534203,0
1710105181,2.8456896,-60.652205,0
1710105187,2.8456224,-60.6521343,0
1710105190,2.846086,-60.6580646,0
1710105193,2.8476934,-60.6546312,0
1710105221,2.8474367,-60.6569376,0
1710105226,2.8445203,-60.6563059,0
1710105234,2.8455787,-60.6575005,0
1710105237,2.8429949,-60.6576296,1
1710105245,2.8435021,-60.6551365,0
1710105265,2.8445631,-60.6594028,0
1710105268,2.8487315,-60.6558034,0
1710115565,2.8570858,-60.6652593,0
1710115567,2.845117,-60.6515723,0
1710115570,2.8452467,-60.651698,0
1710115572,2.8631101,-60.6719292,0
1710115574,2.8565848,-60.6645392,0
1710115576,2.8608333,-60.6694933,0
1710115579,2.8456317,-60.6522783,0
1710115581,2.8628317,-60.6717732,0
1710115585,2.8492487,-60.6563931,0
1710115588,2.8529241,-60.6603921,0
1710115594,2.8450827,-60.6516045,0
1710115597,2.8451772,-60.6517663,0
1710115600,2.8493296,-60.6563327,0
1710115602,2.8528492,-60.6604575,0
1710115604,2.8582791,-60.6664597,1
1710115606,2.8455601,-60.6522075,0
1710134542,2.8648549,-60.6671214,0
1710134543,2.8520962,-60.6502927,0
1710134544,2.8644854,-60.6712035,0
1710134545,2.8643293,-60.6687514,0
1710134546,2.8642821,-60.6664814,0
1710134547,2.8636003,-60.6632465,0
1710134548,2.8486066,-60.6510523,0
1710134551,2.8649387,-60.6694919,0
1710134553,2.8545769,-60.6600559,0
1710134554,2.8475016,-60.6520565,0
1710134555,2.862411,-60.6642426,0
1710134556,2.8556859,-60.6590796,0
1710134557,2.8556732,-60.6520696,0
1710134558,2.8650765,-60.6718395,0
1710134559,2.8491852,-60.6517063,0
1710134561,2.846934,-60.6513736,0
1710134562,2.8556045,-60.6496934,0
1710134564,2.8544503,-60.6506824,0
1710134565,2.8667478,-60.6715402,0
1710134566,2.8656584,-60.6724929,0
1710134567,2.8593828,-60.6632102,0
1710134568,2.8562448,-60.6526999,0
1710134569,2.8564601,-60.6599138,0
1710134570,2.8600066,-60.6615006,0
1710134571,2.8594298,-60.6608337,0
1710134573,2.8539991,-60.6593994,0
1710134574,2.8628726,-60.6624345,0
1710134575,2.8575933,-60.6612146,0
1710134576,2.8661696,-60.6708786,0
1710134577,2.855202,-60.6560493,0
1710134579,2.8599346,-60.6638539,0
1710134582,2.8540036,-60.6571162,0
1710134583,2.8642892,-60.6640151,0
1710134584,2.8545533,-60.6577541,0
1710134585,2.8568083,-60.6510678,0
1710134586,2.8588056,-60.6625637,0
1710134587,2.8624849,-60.6667346,0
1710134588,2.8655134,-60.6640803,0
1710134589,2.8631332,-60.6674803,2
1710134590,2.8605829,-60.6621695,0
1710134591,2.8661443,-60.6684217,0
1710134592,2.8575812,-60.6589002,1
1710134594,2.865413,-60.6677831,0
1710134595,2.8582386,-60.6619485,0
1710134597,2.8581398,-60.659564,0
1710134598,2.8637011,-60.6681186,0
1710134599,2.8504127,-60.650615,0
1710134600,2.8509801,-60.6512656,0
1710134601,2.8611187,-60.6627971,0
1710134602,2.8570093,-60.6605387,0
1710134603,2.8631107,-60.6650448,0
1710366985,2.8543769,-60.6483029,0
1710366991,2.8526741,-60.6463862,0
1710366994,2.8481841,-60.6550293,0
1710366995,2.8537931,-60.6476693,0
1710366998,2.845844,-60.6523678,0
1710367002,2.8469831,-60.6536604,0
1710367016,2.8496716,-60.642966,0
1710367020,2.8475465,-60.6543053,0
1710367023,2.8481164,-60.6549556,0
1710367025,2.8487627,-60.6556915,0
1710367029,2.8550224,-60.6490413,0
1710367030,2.8532263,-60.6470185,0
1710367032,2.8463987,-60.6530021,0
1710367034,2.8480342,-60.6504052,0
1710508913,2.8553636,-60.6633064,2
1710508917,2.8609032,-60.6510114,0
1710508934,2.852037,-60.6454871,0
1710508936,2.8555905,-60.6519701,0
1710508940,2.858587,-60.6530825,0
1710508942,2.8533138,-60.6469399,0
1710508944,2.8568878,-60.6509917,0
1710508945,2.8568798,-60.6581694,0
1710508947,2.8567101,-60.650961,0
1710508948,2.8551033,-60.6489728,0
1710508951,2.8622874,-60.6617817,0
1710508955,2.8521534,-60.6456324,0
1710508957,2.8505578,-60.6577172,0
1710508969,2.851703,-60.6590252,0
1710508970,2.8522737,-60.6598045,0
1710508974,2.8535621,-60.6611239,0
1710508977,2.8599362,-60.6591583,0
1710508980,2.8611617,-60.6605257,0
1710508983,2.8571594,-60.6651923,0
1710508986,2.8544495,-60.6482327,0
1710508989,2.8517071,-60.6591511,0
1710508995,2.8523464,-60.6597459,0
1710508998,2.86274,-60.6530511,0
1710509000,2.8538835,-60.647592,0
1710509010,2.8559429,-60.6639694,0
1710509012,2.8491921,-60.6589151,0
1710509017,2.8616317,-60.6635142,0
1710509020,2.8629385,-60.6625081,0
1710509023,2.8486092,-60.6582688,0
1710509024,2.8552169,-60.6657255,0
1710509027,2.8510499,-60.6584258,0
1710509030,2.8617095,-60.6589159,0
1710509033,2.8485148,-60.6581716,0
1710509037,2.84983,-60.6570464,0
1710509043,2.8586738,-60.653001,0
1710509060,2.8549496,-60.6489597,0
1710509063,2.859632,-60.6679985,0
1710509066,2.8626582,-60.6529674,0
1710509067,2.8516352,-60.6590777,0
1710509070,2.857955,-60.652365,0
1710509071,2.8603168,-60.6550274,0
1710509073,2.8499213,-60.6569986,0
1710509075,2.8542345,-60.6618766,0
1710509077,2.8499884,-60.6570666,0
1710509080,2.8574522,-60.6516317,0
1710509082,2.8591779,-60.6537267,0
1710509098,2.859365,-60.6654748,0
1710509101,2.8622185,-60.6571296,0
1710509109,2.8619035,-60.6610068,0
1710509113,2.8585983,-60.6529291,0
1710509115,2.8534304,-60.6611198,0
1710509117,2.8550323,-60.6488871,0
1710509118,2.8527529,-60.6463113,0
1710509121,2.8573652,-60.6517173,0
1710509122,2.8650834,-60.6618906,0
1710509127,2.8604744,-60.6550313,0
1710509135,2.8546574,-60.6650978,0
1710509137,2.8617371,-60.6611676,0
1710509140,2.8541547,-60.6619459,0
1710509143,2.8547275,-60.6625877,0
1710509149,2.855766,-60.6591678,0
1710509155,2.860567,-60.6598748,0
1710509158,2.8547994,-60.6625188,0
1710509160,2.85925,-60.6536511,0
1710509163,2.8520743,-60.645706,0
1710509165,2.8560263,-60.6639035,0
1710509170,2.856243,-60.6502629,0
1710509171,2.8610328,-60.6581785,0
1710509175,2.8580446,-60.6523024,0
1710509176,2.859567,-60.6680629,0
1710509181,2.8585163,-60.6530025,0
1710509184,2.8534958,-60.6611896,0
1710509187,2.85544,-60.6632475,0
1710509189,2.8504798,-60.6577811,0
1710509192,2.8539262,-60.6570302,0
1710509195,2.8623032,-60.6570597,0
1710509202,2.8624154,-60.6571771,0
1710509204,2.8565044,-60.6645956,0
1710509205,2.8552943,-60.6632375,0
1710509206,2.8511153,-60.6583557,0
1710509208,2.8604017,-60.654955,0
1710509210,2.8552965,-60.660872,0
1710509212,2.8600238,-60.6592205,0
1710509213,2.8534926,-60.6610481,0
1710509215,2.8582072,-60.6665176,0
1710509218,2.8517677,-60.6590931,0
1710509221,2.8553718,-60.6631729,0
1710509224,2.8583405,-60.666527,0
1710509227,2.855684,-60.6496301,0
1710509230,2.8499149,-60.6571328,0
1710509240,2.857705,-60.6658025,0
1710509246,2.8582671,-60.6665867,0
1710571834,2.852121,-60.6550021,0
1710571835,2.8492713,-60.6493298,0
1710571837,2.8538893,-60.6523162,0
1710571839,2.8515197,-60.6473859,0
1710571841,2.8634225,-60.6511242,0
1710571843,2.8582347,-60.6594953,0
1710571845,2.851519,-60.6496468,0
1710571848,2.8630405,-60.6651044,0
1710571850,2.8491884,-60.6539811,0
1710571853,2.861527,-60.6516791,0
1710571857,2.8620456,-60.6684347,0
1710571865,2.8632056,-60.6697454,0
1710571866,2.8634601,-60.6562297,0
1710571868,2.8595028,-60.6679946,0
1710571871,2.8516266,-60.6520067,0
1710571873,2.8526773,-60.6533795,0
1710571874,2.8666238,-60.6691822,0
1710571876,2.8497656,-60.6523415,0
1710571880,2.8646676,-60.6573971,0
1710571881,2.855769,-60.6567224,0
1710571883,2.8609674,-60.6532994,0
1710571885,2.8601899,-60.6687637,0
1710571899,2.8627106,-60.6714673,0
1710571900,2.8527483,-60.6510227,0
1710571901,2.8587983,-60.6648355,0
1710571902,2.8534218,-60.6587487,0
1710571903,2.8545297,-60.6530519,0
1710571904,2.8516374,-60.6567399,0
1710571905,2.848828,-60.6466073,0
1710571908,2.8607762,-60.667021,0
1710571911,2.8515589,-60.6519246,0
1710571914,2.8533177,-60.6516835,0
1710571920,2.8580329,-60.654744,0
1710571924,2.8521179,-60.6527342,0
1710571933,2.862331,-60.6572543,0
1710571934,2.8614049,-60.6701458,0
1710571936,2.867627,-60.6707134,0
1710571941,2.8504177,-60.6530747,0
1710571943,2.8634044,-60.6538024,0
1710571945,2.8503497,-60.6529962,0
1710571947,2.8563376,-60.6550655,0
1710571953,2.8616345,-60.6540303,0
1710571956,2.8598249,-60.652028,0
1710571958,2.8605057,-60.6622365,0
1710571960,2.8550273,-60.6560568,0
1710571962,2.8595698,-60.6679349,0
1710571970,2.8642669,-60.6725532,0
1710571972,2.8630543,-60.6649738,0
1710571974,2.8623376,-60.6643085,0
1710571976,2.865496,-60.667708,0
1710571977,2.8461248,-60.6459114,0
1710571978,2.8497644,-60.6500413,0
1710571979,2.8594236,-60.6655408,0
1710571980,2.8532142,-60.649315,0
1710571982,2.8619934,-60.6708019,0
1710571983,2.8526422,-60.6486638,0
1710571984,2.8576731,-60.6635663,0
1710571985,2.8504276,-60.655354,0
1710571988,2.8636808,-60.6656814,0
1710572002,2.8604884,-60.6645005,0
1710572004,2.8515448,-60.6520784,0
1710572005,2.860911,-60.6694269,0
1710572006,2.8626367,-60.6715374,0
1710572010,2.8617347,-60.6564003,0
1710572011,2.8487197,-60.6486901,0
1710572012,2.8660324,-60.6672441,0
1710572013,2.8622568,-60.6595349,0
1710572015,2.8527701,-60.6532997,0
1710572016,2.8498206,-60.6477156,0
1710572019,2.8586939,-60.6602047,0
1710572037,2.8562584,-60.6574226,0
1710572039,2.8618437,-60.6660086,0
1710572040,2.8602746,-60.6687139,0
1710572043,2.8642332,-60.6639526,0
1710572044,2.8612151,-60.6653131,0
1710572045,2.8610408,-60.6628666,0
1710572046,2.8586131,-60.655386,0
1710572047,2.8574732,-60.6563597,0
1710572049,2.8660265,-60.6685236,0
1710572050,2.8597566,-60.6519462,0
1710572053,2.8571005,-60.6629151,0
1710572054,2.8565458,-60.6622947,0
1710572068,2.8568167,-60.6580919,0
1710572072,2.8509465,-60.6490092,0
1710572075,2.8508975,-60.6513378,0
1710572077,2.8509773,-60.655983,0
1710572079,2.8538586,-60.6500487,0
1710572080,2.8491891,-60.6494061,0
1710572081,2.8590777,-60.6697354,0
1710572084,2.8604009,-60.6526571,0
1710572085,2.865506,-60.6701426,0
1710572086,2.8618957,-60.6660755,0
1710572089,2.8667239,-60.6691017,0
1710572095,2.8642866,-60.6663489,0
1710572099,2.8616728,-60.6635667,0
1710572100,2.8619768,-60.6683584,0
1710572104,2.8461976,-60.645846,0
1710572108,2.858237,-60.6642023,0
1710572109,2.8628216,-60.6601859,0
1710572112,2.8670699,-60.671925,0
1710572115,2.8509368,-60.6466874,0
1710572119,2.8526795,-60.6509419,0
1710572122,2.8522135,-60.6526561,0
1710572124,2.8626239,-60.6690866,0
1710572126,2.8463774,-60.6507486,0
1710572129,2.8551126,-60.6584251,0
1710572131,2.8503299,-60.6506884,0
1710572132,2.8634366,-60.6584756,0
1710572135,2.8537903,-60.6499685,0
1710572137,2.8642208,-60.6664074,0
1710572139,2.8574751,-60.6540849,0
1710572142,2.8569039,-60.6557214,0
1710572144,2.8550314,-60.6513473,0
1710572146,2.8640476,-60.6591329,0
1710572149,2.8558763,-60.6615395,0
1710572151,2.8510635,-60.6560734,0
1710572153,2.8630796,-60.6674052,0
1710572157,2.8616236,-60.6565,0
1710572173,2.8538897,-60.6547614,0
1710572175,2.8611535,-60.6557759,0
1710572176,2.8509731,-60.6537405,0
1710572178,2.8498745,-60.6547188,0
1710572179,2.8522058,-60.6573826,0
1710572181,2.8599963,-60.6702377,0
1710572183,2.8514789,-60.651995,0
1710572184,2.84806,-60.6526908,0
1710572186,2.8628761,-60.6554304,0
1710572188,2.8527687,-60.6580262,0
1710572189,2.864581,-60.6527507,0
1710572199,2.8544607,-60.6554147,0
1710572204,2.8605537,-60.6645661,0
1710572209,2.8533173,-60.6541062,0
1710572212,2.8620936,-60.6523301,0
1710572219,2.84748,-60.6497788,0
1710572222,2.8620617,-60.6707496,0
1710572225,2.8656121,-60.6702372,0
1710572227,2.8556923,-60.6567932,0
1710572229,2.8562757,-60.6549892,0
1710572231,2.8615495,-60.6539512,0
1710572241,2.8634326,-60.6560787,0
1710572243,2.8462694,-60.6459317,0
1710572244,2.8563267,-60.6573628,0
1710572247,2.8668078,-60.6691964,0
1710572248,2.855118,-60.6559678,0
1710572250,2.861107,-60.6582686,0
1710572252,2.8576795,-60.6613113,0
1710572253,2.8593374,-60.6609195,0
1710572255,2.8551035,-60.6561272,0
1710572258,2.8597568,-60.6543664,0
1710572261,2.8667127,-60.6692774,0
1710572262,2.8662703,-60.6731558,0
1710572264,2.8607014,-60.6669232,0
1710572267,2.8484862,-60.648593,0
1710572270,2.8515343,-60.6543719,0
1710572272,2.8628839,-60.6578646,0
1710572274,2.8564648,-60.6622033,0
1710572275,2.8591891,-60.6560234,0
1710572277,2.8641366,-60.6590313,0
1710572278,2.8629831,-60.6650355,0
1710572279,2.8643517,-60.6664223,0
1710572280,2.8498484,-60.6499681,0
1710572283,2.8616162,-60.6711189,0
1710572286,2.8492731,-60.6540713,0
1710572288,2.8546576,-60.6601484,0
1710572291,2.848613,-60.6533358,0
1710572294,2.8613941,-60.6677209,0
1710572306,2.861076,-60.6558564,0
1710572307,2.849682,-60.6475608,0
1710572309,2.8568175,-60.6533433,0
1710572310,2.8461961,-60.646001,0
1710572311,2.8608344,-60.6693385,0
1710572312,2.8607602,-60.6694109,0
1710572315,2.8532478,-60.6540185,0
