Source,Target,Distancia
1721068577,1721068649,163.17
1721068577,1721068521,166.245
1721068577,1721068542,87.665
1721068577,1721068681,71.097
1721068579,1721068650,164.616
1721068579,1721129683,65.507
1721068579,1721068648,10.268
1721068586,1721068653,161.911
1721068586,1700532483,72.023
1721068587,1721129749,77.754
1721068587,1721129678,94.371
1721068587,3430585003,71.699
1721068589,1426838293,65.167
1721068589,1721068658,150.452
1721068589,1721068688,66.197
1721068589,1721129714,151.958
1721068592,1721068677,83.765
1721068592,1721068637,84.991
1721068592,1722357087,181.268
1721068592,1721038171,77.837
1721068598,1721068671,76.421
1721068598,6901529373,164.653
1721068603,1721068609,169.233
1721068603,1721129845,119.092
1721068603,1721068626,71.723
1721068603,1721068533,65.224
1721068605,1721068542,164.027
1721068605,1721068579,82.643
1721068609,1721068603,169.233
1721068609,1720705888,10.24
1721068609,1720705889,66.711
1721068610,1721068548,43.574
1721068610,1722357063,32.039
1721068624,1673568254,62.384
1721068624,1721068658,68.759
1721068624,1721068688,152.122
1721068624,1721068647,149.64
1721068626,1721068668,124.377
1721068626,1721068603,71.723
1721068630,3430585003,165.183
1721068630,1721129681,79.136
1721068634,1721068515,11.196
1721068634,1721129684,151.486
1721068637,1721038124,76.364
1721068637,1721068592,84.991
1721068637,1721068562,72.916
1721068637,1721068461,164.561
1721068639,1721129787,76.59
1721068639,1895579704,11.557
1721068647,1721068624,149.64
1721068647,1721068517,166.18
1721068647,1673568271,63.107
1721068647,1721068538,65.454
1721068648,1721068527,68.425
1721068648,1721068579,10.268
1721068648,1721068674,167.118
1721068649,1721068577,163.17
1721068649,1721068605,84.688
1721068649,1721068674,12.427
1721068650,1721129682,64.105
1721068650,1721068542,82.809
1721068650,1721068579,164.616
1721068650,1700536188,324.712
1721068651,1721068454,165.026
1721068651,1721068554,165.318
1721068651,7017979160,75.501
1721068651,1721068546,77.278
1721068653,1721068586,161.911
1721068653,1720638986,92.241
1721068654,1721068532,121.886
1721068654,1720639147,56.392
1721068654,1720639146,36.075
1721068658,1721068624,68.759
1721068658,1721068488,66.136
1721068658,1721068589,150.452
1721068658,1721068538,149.845
1721068660,1720670525,137.08
1721068660,1721129840,146.535
1721068660,1721068532,100.039
1721068660,1721068484,86.858
1721068668,4297261503,78.919
1721068668,1721129681,10.817
1721068668,1721129845,73.917
1721068670,1721068484,137.128
1721068670,1721129840,69.739
1721068670,1721129681,94.296
1721068671,1721068488,12.185
1721068671,1721068454,164.556
1721068671,1721068529,76.472
1721068672,1722255696,67.757
1721068672,1721068550,12.401
1721068672,1721897414,150.469
1721068674,6901529369,32.514
1721068674,1721068649,12.427
1721068674,1721068538,66.307
1721068677,1721068548,82.061
1721068677,1721068592,83.765
1721068677,1721038128,79.209
1721068677,1722357002,175.348
1721068679,1721068554,77.276
1721068679,1721038159,74.792
1721068679,1721068461,165.005
1721068679,1721068546,165.151
1721068681,1721068577,71.097
1721068681,1721068454,77.361
1721068681,1721068546,164.921
1721068681,1721068529,164.597
1721068688,1673568237,66.136
1721068688,1721068624,152.122
1721068688,1721068589,66.197
1721129661,1722255740,165.385
1721129661,1722256219,165.216
1721129661,1686177277,74.077
1721129661,1686177239,75.993
1721129663,1722256003,162.609
1721129663,1722288509,12.564
1721129663,1721129805,74.817
1721129675,1721129845,60.465
1721129675,1721129818,78.314
1721129675,1721068533,113.208
1721129676,1721129877,10.403
1721129676,1721068504,76.525
1721129676,1722256219,167.167
1721129678,1721068587,94.371
1721129681,1721068570,125.191
1721129681,1721068670,94.296
1721129681,1721068668,10.817
1721129682,3430585003,70.148
1721129682,1721068650,64.105
1721129682,1721129743,184.585
1721129682,1721129683,162.408
1721129683,1721129682,162.408
1721129683,1721068630,67.843
1721129684,1722255904,66.733
1721129684,1721129874,11.026
1721129684,1721068672,153.05700000000002
1721129685,6901599198,31.414
1721129685,1721129791,13.67
1721129690,3388610123,12.284
1721129690,4297052953,85.26799999999999
1721129690,1722255691,105.491
1721129691,1721129853,132.222
1721129691,1721068648,65.851
1721129693,1721129872,167.694
1721129693,1721129694,10.306
1721129693,1721068499,77.563
1721129694,1721129693,10.306
1721129694,1721129722,74.37
1721129697,1721068598,227.496
1721129697,1721129704,11.446
1721129698,1721038181,85.928
1721129698,1722357047,151.382
1721129698,1721038136,44.872
1721129698,1721038180,117.487
1721129703,1686177153,75.734
1721129703,1722256060,163.478
1721129703,1722255840,164.12800000000001
1721129703,1721897472,77.342
1721129704,2103387213,147.521
1721129704,1721129697,11.446
1721129704,8084916256,49.476
1721129714,1426838229,128.599
1721129714,2103387209,148.961
1721129714,1721068589,151.958
1721129718,1721068525,67.379
1721129718,1722256155,149.407
1721129718,2103387209,16.493
1721129722,1722255976,131.691
1721129722,1721129848,11.126
1721129722,1721129778,75.326
1721129743,1721129682,184.585
1721129747,1721068515,78.086
1721129747,1722255962,167.451
1721129749,1721068532,166.301
1721129749,1721068587,77.754
1721129749,1720639110,123.057
1721129749,1721129840,81.644
1721129762,3228086030,135.568
1721129762,1721038181,168.096
1721129762,7070948152,130.034
1721129776,1722255740,163.292
1721129776,1720638966,74.547
1721129776,1722288323,27.534
1721129778,1721129787,10.949
1721129778,1895579704,76.925
1721129787,1721129903,166.984
1721129787,1721129778,10.949
1721129787,1721129848,75.539
1721129791,1721129685,13.67
1721129791,1720639110,112.617
1721129791,1700536188,213.882
1721129805,1722255953,162.875
1721129805,1721129663,74.817
1721129805,1686127968,75.745
1721129818,1721068501,56.504
1721129818,1721129853,65.966
1721129818,1721129675,78.314
1721129840,1721129749,81.644
1721129840,1721068670,69.739
1721129840,1721068660,146.535
1721129840,3430585003,79.73
1721129844,1686177185,76.663
1721129844,1686177409,78.952
1721129844,1722255953,167.45
1721129844,1721129903,164.15200000000002
1721129845,1721068603,119.092
1721129845,1721068501,78.54
1721129845,1721068668,73.917
1721129845,1721129675,60.465
1721129848,1721129722,11.126
1721129848,1722255910,166.403
1721129848,1721129693,74.42
1721129850,1722256000,165.756
1721129850,1721129872,165.62
1721129850,1686177239,74.865
1721129850,1686177185,74.812
1721129853,1721068517,64.229
1721129853,1721129818,65.966
1721129853,1721129691,132.222
1721129872,1722256024,77.042
1721129872,1722255910,73.376
1721129872,1721129850,165.62
1721129872,1721129693,167.694
1721129874,1721129684,11.026
1721129874,1722256060,167.949
1721129874,1721129747,73.652
1721129877,1721129676,10.403
1721129877,1721068459,73.176
1721129881,1722255840,165.953
1721129881,1722288563,77.124
1721129881,1720639104,38.255
1721129903,1722255910,77.731
1721129903,1722255808,76.062
1721129903,1721129787,166.984
1721129903,1721129844,164.15200000000002
1721129904,1722256000,162.536
1721129904,1426838361,80.467
1721129904,1722288509,61.22
1721897396,1721897625,163.161
1721897396,1722255591,72.936
1721897396,3430546063,76.334
1721897403,1722255915,64.535
1721897403,1721897633,11.818
1721897414,1721897589,12.555
1721897414,1722255678,67.123
1721897414,1721897443,151.35
1721897416,1722288464,63.721
1721897416,1722288426,69.059
1721897416,4305352486,165.006
1721897434,1721897436,123.446
1721897434,1721897580,86.405
1721897434,1723179892,210.45200000000006
1721897436,1721897522,163.076
1721897436,1721897434,123.446
1721897436,1721897492,80.147
1721897436,4305352487,152.294
1721897443,1722256032,66.57
1721897443,1721897461,11.806
1721897443,1721897457,165.211
1721897445,1722256073,165.738
1721897445,1721129874,76.965
1721897453,1721897457,11.085
1721897453,1722255862,68.204
1721897453,1721897461,165.181
1721897457,1722255683,67.001
1721897457,1721897453,11.085
1721897457,1721897403,165.709
1721897459,1721897589,72.725
1721897459,1722256215,164.457
1721897461,1721897443,11.806
1721897461,1722256040,166.591
1721897461,1721897459,78.504
1721897472,3430546062,74.025
1721897472,1722255743,165.379
1721897472,1722256073,164.684
1721897472,1721129703,77.342
1721897492,1722256040,165.139
1721897492,1721897580,155.438
1721897492,1721897540,77.643
1721897492,1721897436,80.147
1721897516,1722255591,162.313
1721897516,1722255563,166.938
1721897516,1721897625,73.309
1721897516,1721897540,75.808
1721897522,1722256040,76.276
1721897522,1721897436,163.076
1721897522,1722255862,180.067
1721897540,1722256215,166.61
1721897540,1722255587,161.501
1721897540,1721897516,75.808
1721897540,1721897492,77.643
1721897547,1721068550,75.466
1721897547,1722256174,163.891
1721897580,1721897492,155.438
1721897580,1721897434,86.405
1721897580,1721897594,85.536
1721897589,1722255563,165.176
1721897589,1721897414,12.555
1721897589,1721897547,75.054
1721897594,1722255587,27.454
1721897594,6944272460,17.82
1721897594,1721897580,85.536
1721897604,1722255591,60.029
1721897604,1723179869,53.332
1721897604,1720639022,159.108
1721897625,1721897396,163.161
1721897625,1722256174,166.221
1721897625,3430546062,77.5
1721897625,1721897516,73.309
1721897633,1721897403,11.818
1721897633,1722288453,67.837
1721897633,1721897453,165.566
1722255563,1721897516,166.938
1722255563,1721897589,165.176
1722255563,1722256174,76.685
1722255563,1722256215,74.421
1722255587,1721897540,161.501
1722255587,1721897594,27.454
1722255587,1722255591,75.618
1722255591,1721897604,60.029
1722255591,1721897516,162.313
1722255591,1721897396,72.936
1722255591,1722255587,75.618
1722255593,1722255827,63.596
1722255593,1722255905,152.666
1722255593,1722255871,153.088
1722255597,1722255904,151.368
1722255597,1721068634,67.261
1722255613,1722255827,151.23
1722255613,1722255615,10.574
1722255613,1722255985,64.517
1722255615,1722255613,10.574
1722255615,1722255968,152.527
1722255615,1722255863,65.685
1722255627,1722255808,11.779
1722255627,1722255962,76.186
1722255627,1686177178,165.88
1722255656,1722255964,149.907
1722255656,1722255871,61.204
1722255656,1722256080,67.355
1722255656,1722255827,153.875
1722255669,1722255919,166.88
1722255669,1722256042,64.538
1722255669,1722255915,67.844
1722255678,1721897414,67.123
1722255678,1722255819,64.669
1722255678,1722255696,150.454
1722255678,1722256032,151.215
1722255683,1722255919,65.018
1722255683,1721897457,67.001
1722255683,1722255915,165.042
1722255683,1722256032,165.709
1722255691,1722288541,22.884
1722255691,1722256033,91.986
1722255691,1721129690,105.491
1722255696,1722255678,150.454
1722255696,1722256080,66.41
1722255696,1721068672,67.757
1722255696,1722255904,153.916
1722255732,1722255964,63.418
1722255732,1722256053,151.794
1722255732,1722255871,150.244
1722255740,1721129776,163.292
1722255740,1721129661,165.385
1722255740,1722255943,73.84
1722255740,1722256189,74.33
1722255743,3430546063,74.833
1722255743,1722288505,151.843
1722255743,1721897472,165.379
1722255743,1722255840,79.306
1722255767,5000971076,187.524
1722255767,1722256038,52.196
1722255767,1723179797,39.493
1722255808,1721129903,76.062
1722255808,1722255627,11.779
1722255808,1721068639,166.246
1722255819,1722255678,64.669
1722255819,1722255964,64.202
1722255819,1722255824,152.574
1722255819,1722256080,150.358
1722255824,1722255921,66.311
1722255824,1722256032,62.81
1722255824,1722255919,163.806
1722255824,1722255819,152.574
1722255827,1722255593,63.596
1722255827,1426838319,65.209
1722255827,1722255613,151.23
1722255827,1722255656,153.875
1722255828,1722256073,74.094
1722255828,1722256174,75.093
1722255828,1721068550,164.54
1722255828,3430546062,166.17700000000002
1722255840,1721129881,165.953
1722255840,1722255961,73.806
1722255840,1721129703,164.12800000000001
1722255840,1722255743,79.306
1722255862,1721897453,68.204
1722255862,1722288545,64.224
1722255862,1722288453,165.197
1722255862,1721897522,180.067
1722255863,1722255905,11.414
1722255871,1722255732,150.244
1722255871,1722255656,61.204
1722255871,1722255593,153.088
1722255873,1722255984,167.906
1722255873,1722256042,66.056
1722255876,1722256042,166.614
1722255876,1722255921,163.419
1722255876,1722255984,63.207
1722255876,1722255919,65.293
1722255878,1722255961,77.107
1722255878,1722255880,11.924
1722255878,1686127908,165.012
1722255880,1722255878,11.924
1722255880,1722255953,77.511
1722255880,1686177409,165.333
1722255904,1426838319,65.48
1722255904,1721129684,66.733
1722255904,1722255597,151.368
1722255904,1722255696,153.916
1722255905,1722255593,152.666
1722255905,1722255863,11.414
1722255905,1722255613,65.84
1722255910,1721129848,166.403
1722255910,1721129872,73.376
1722255910,1721129903,77.731
1722255910,1686177185,164.53400000000002
1722255915,1722255669,67.844
1722255915,1721897403,64.535
1722255915,1722255683,165.042
1722255919,1722255876,65.293
1722255919,1722255683,65.018
1722255919,1722255669,166.88
1722255919,1722255824,163.806
1722255921,1722255876,163.419
1722255921,1722255964,152.46
1722255921,1722256053,64.17
1722255921,1722255824,66.311
1722255943,1722256000,77.778
1722255943,1722255740,73.84
1722255943,1686177239,165.142
1722255943,1426838361,163.976
1722255951,1722255985,11.524
1722255951,1722255976,151.887
1722255951,1722255615,64.26
1722255953,1721129805,162.875
1722255953,1722255880,77.511
1722255953,1722256003,75.791
1722255953,1721129844,167.45
1722255961,1722288563,165.096
1722255961,1722255840,73.806
1722255961,1722255878,77.107
1722255961,1686177153,165.40200000000002
1722255962,1722255627,76.186
1722255962,1722256060,74.584
1722255962,1721129747,167.451
1722255962,1686177153,163.44400000000002
1722255964,1722255819,64.202
1722255964,1722255732,63.418
1722255964,1722255921,152.46
1722255964,1722255656,149.907
1722255968,1722255976,65.935
1722255968,1722255615,152.527
1722255968,1426840829,151.081
1722255976,1722255968,65.935
1722255976,1721129722,131.691
1722255976,1722255951,151.887
1722255976,1722256074,151.145
1722255984,1722255876,63.207
1722255984,1722255873,167.906
1722255984,1722256053,162.812
1722255985,1426838319,150.588
1722255985,1722255951,11.524
1722255985,1722255597,64.371
1722256000,1721129904,162.536
1722256000,1721129850,165.756
1722256000,1722256003,73.679
1722256000,1722255943,77.778
1722256003,1721129663,162.609
1722256003,1722255953,75.791
1722256003,1722256000,73.679
1722256003,1686177185,167.097
1722256018,1722256074,151.162
1722256018,6270810665,14.989
1722256018,1721129718,63.23
1722256024,1722256219,74.978
1722256024,1721129872,77.042
1722256024,1721068499,168.086
1722256024,1686177239,164.883
1722256032,1722255824,62.81
1722256032,1721897443,66.57
1722256032,1722255683,165.709
1722256032,1722255678,151.215
1722256033,1722288517,68.869
1722256033,1722255691,91.986
1722256033,1722288374,70.652
1722256038,6270810608,23.779
1722256038,1722255767,52.196
1722256038,9632382495,19.9
1722256040,1722256215,75.827
1722256040,1721897522,76.276
1722256040,1721897461,166.591
1722256040,1721897492,165.139
1722256042,1722255876,166.614
1722256042,1722255873,66.056
1722256042,1722255669,64.538
1722256053,1722255921,64.17
1722256053,1722255984,162.812
1722256053,1722255732,151.794
1722256060,1721129874,167.949
1722256060,1722255962,74.584
1722256060,1721129703,163.478
1722256060,1722256073,78.024
1722256073,1722255828,74.094
1722256073,1722256060,78.024
1722256073,1721897472,164.684
1722256073,1721897445,165.738
1722256074,1426840829,65.783
1722256074,1722256155,67.117
1722256074,1722255976,151.145
1722256074,1722256018,151.162
1722256075,6933984662,7.293
1722256075,1723179843,62.336
1722256075,1723179907,71.375
1722256080,1722255819,150.358
1722256080,1722255656,67.355
1722256080,1722255696,66.41
1722256080,1426838319,154.03
1722256154,1722288505,9.413
1722256155,1722256074,67.117
1722256155,1721068459,64.533
1722256155,1721129718,149.407
1722256174,1722255828,75.093
1722256174,1722255563,76.685
1722256174,1721897625,166.221
1722256174,1721897547,163.891
1722256189,1722255740,74.33
1722256189,6270810648,14.477
1722256189,1720638966,163.414
1722256215,1722255563,74.421
1722256215,1722256040,75.827
1722256215,1721897540,166.61
1722256215,1721897459,164.457
1722256219,6901529370,74.574
1722256219,1722256024,74.978
1722256219,1721129661,165.216
1722256219,1721129676,167.167
1722256221,1723179943,75.089
1722256221,1723179914,73.707
1722256221,1723179863,302.839
1722288316,1722288374,188.22
1722288316,1722288386,152.266
1722288316,1722288517,184.57299999999998
1722288316,1722288509,51.07299999999999
1722288322,1720639022,50.081
1722288322,1722288511,29.544
1722288323,1721129776,27.534
1722288323,1426838361,44.855
1722288323,1722288374,49.752
1722288327,6944361619,8.768
1722288327,3845014828,28.963
1722288363,3845014828,22.351
1722288363,1722288327,21.473
1722288374,1722288316,188.22
1722288374,1722256033,70.652
1722288374,1722288323,49.752
1722288386,1722288316,152.266
1722288426,1721897416,69.059
1722288426,1686177230,60.959
1722288426,9644479655,138.286
1722288453,1722255862,165.197
1722288453,1721897633,67.837
1722288453,1722288464,64.321
1722288457,1722288511,22.308
1722288457,1722288322,30.874
1722288464,1722288453,64.321
1722288464,1721897416,63.721
1722288464,1722288545,164.802
1722288505,1722288457,4.437
1722288505,1722255743,151.84300000000002
1722288509,1721129904,61.22
1722288509,1721129663,12.564
1722288509,1722288316,51.07299999999999
1722288511,1722288363,14.575
1722288517,1722256033,68.869
1722288517,7370025710,91.11099999999999
1722288517,1722288316,184.57299999999998
1722288541,1722255691,22.884
1722288541,7370025710,27.169
1722288541,6944153459,22.293999999999997
1722288545,1722255862,64.224
1722288545,4305352486,66.247
1722288545,1722288464,164.802
1722288563,1722255961,165.096
1722288563,1686127908,75.775
1722288563,1721129881,77.124
1722316271,1722356933,75.301
1722316271,1723199178,114.05600000000001
1722316271,1713191553,131.853
1722316290,1722316366,112.36200000000002
1722316290,1722316331,398.786
1722316298,3831030590,903.3700000000001
1722316298,1722316339,158.029
1722316309,6917044162,20.064999999999998
1722316331,1722316339,307.86600000000004
1722316331,6917044123,205.817
1722316339,1722316298,25.923000000000002
1722316339,1722316298,158.029
1722316366,1722316290,112.36200000000001
1722316366,1722316290,20.029
1722316391,3831030590,26.028000000000002
1722316397,6933984654,27.184
1722316397,1723179840,118.3
1722316397,6913920992,68.77199999999999
1722316397,1723179873,74.62299999999999
1722356925,1687995942,134.014
1722356925,1713304321,94.608
1722356931,1722356994,161.199
1722356931,1722357004,56.622
1722356931,1687995930,35.053
1722356933,1722356993,42.421
1722356933,1722357077,120.753
1722356933,1722316271,75.301
1722356935,6933873233,75.682
1722356935,1723199230,24.866
1722356935,1723199178,186.951
1722356937,1712747412,160.693
1722356937,1722357014,62.613
1722356937,1722357022,60.38
1722356937,1712747450,117.60199999999999
1722356941,1712747554,162.149
1722356941,1721038130,161.824
1722356941,1722357055,60.98
1722356941,1722357011,59.29
1722356943,1722357032,63.265
1722356943,1722356960,160.934
1722356943,1722357040,87.626
1722356945,1722357002,61.816
1722356945,1721038167,65.813
1722356945,1722356958,29.021
1722356945,1722357047,79.031
1722356948,11705766895,64.448
1722356948,1722356971,61.905
1722356952,1722356985,76.528
1722356952,1722356993,76.579
1722356952,4295487776,128.693
1722356956,1722357067,160.95
1722356956,1722356987,58.476
1722356958,1722356945,29.021
1722356958,6658259857,3.976
1722356958,1722357013,77.83800000000001
1722356960,1722356943,160.934
1722356960,5047208290,65.893
1722356962,1722357032,161.344
1722356962,6944930836,60.254
1722356962,1722357038,40.076
1722356962,1722357098,57.853
1722356963,1722357026,56.758
1722356963,1722357055,63.184
1722356963,1722357019,79.277
1722356963,1722357036,165.101
1722356965,1723199180,77.726
1722356965,1723199254,85.814
1722356965,4906248335,75.853
1722356969,3181068346,12.943
1722356969,3181068337,79.37700000000001
1722356971,1722356987,20.924
1722356971,1722357036,58.01
1722356971,6944930834,163.838
1722356979,9041244482,50.548
1722356985,1722356952,76.528
1722356985,1722357093,134.822
1722356985,1723179783,110.503
1722356987,1722356971,20.924
1722356987,1722357032,161.471
1722356987,1722356960,63.883
1722356989,3831074476,73.724
1722356989,1723199177,72.924
1722356989,1723199191,94.472
1722356991,4298802364,11.385
1722356991,1721038181,145.487
1722356991,1722357047,85.923
1722356993,1722356952,76.579
1722356993,1722356933,42.421
1722356993,4295487775,124.076
1722356993,1722357028,118.257
1722356994,1722357017,56.63
1722356994,1712747560,60.819
1722356994,1722356931,161.199
1722356994,1687995960,161.228
1722356996,1722357067,59.988
1722356996,1722357017,62.535
1722356996,1722357024,161.09
1722356996,1722357071,159.754
1722356998,1722357055,163.855
1722356998,1722357024,22.096
1722356998,1712747554,60.108
1722357000,6944841715,9.345
1722357000,1712747369,49.998000000000005
1722357000,1721038178,51.254000000000005
1722357002,1722356945,61.816
1722357002,1721068677,175.348
1722357002,1722357100,61.464
1722357002,1722357087,81.662
1722357004,1722357017,160.137
1722357004,1722357071,64.205
1722357004,1722356931,56.622
1722357004,6945269758,59.573
1722357008,1712696994,51.842
1722357008,1722357065,35.058
1722357011,1722356941,59.29
1722357011,1722357021,86.307
1722357011,1687996009,161.75400000000002
1722357013,6944930836,9.126
1722357013,4297052953,266.556
1722357013,1722356958,77.838
1722357014,1712747409,161.856
1722357014,1712747560,59.076
1722357014,1722356937,62.613
1722357014,1712747635,144.719
1722357017,1722357004,160.137
1722357017,1712747497,160.952
1722357017,1722356996,62.535
1722357017,1722356994,56.63
1722357019,1722356963,79.277
1722357019,1712747626,65.832
1722357019,1721038178,105.143
1722357021,1721038175,76.578
1722357021,1722357011,86.307
1722357021,1721038125,84.80799999999999
1722357022,1712747556,91.598
1722357022,1712747650,160.085
1722357022,1722356937,60.38
1722357022,1722357065,59.362
1722357024,1722356998,22.096
1722357024,1722356996,161.09
1722357024,1722356956,60.542
1722357026,1722356963,56.758
1722357026,1712747626,31.355
1722357026,6944930834,3.576
1722357028,1722356993,118.257
1722357028,1723199229,44.435
1722357028,1723199225,58.590999999999994
1722357030,4298802364,52.155
1722357030,1722357087,86.085
1722357030,1721068494,31.704
1722357032,1722356943,63.265
1722357032,1722356987,161.471
1722357032,1722356962,161.344
1722357032,1722357067,58.648
1722357036,1722356963,165.101
1722357036,1722356998,61.29
1722357038,1722357042,30.88
1722357038,4297054689,7.787
1722357038,1722356962,40.076
1722357040,1722356943,87.626
1722357040,1722357042,49.225
1722357040,1722357093,240.04000000000002
1722357042,1722357038,30.88
1722357042,1722357040,49.225
1722357042,4297054288,244.135
1722357047,1722356945,79.031
1722357047,1722356991,85.923
1722357047,1721129698,151.382
1722357047,1722357087,60.704
1722357055,1722356963,63.184
1722357055,1722356941,60.98
1722357055,6944841719,159.627
1722357055,1722356998,163.855
1722357063,1712747635,42.852
1722357063,1712747560,181.31699999999998
1722357065,1712747376,65.315
1722357065,1712747485,160.621
1722357065,1722357022,59.362
1722357065,1722357008,35.058
1722357067,1722356996,59.988
1722357067,1722356956,160.95
1722357067,1722357098,161.348
1722357067,1722357032,58.648
1722357071,1722356996,159.754
1722357071,1722357098,60.527
1722357071,1722357004,64.205
1722357071,1722357100,89.35000000000001
1722357077,1722356933,120.753
1722357077,5047208290,23.011
1722357077,4295489898,26.364
1722357085,1712747411,135.766
1722357085,6944841715,117.897
1722357085,1722356925,95.60199999999999
1722357087,1722357030,86.085
1722357087,1722357002,81.662
1722357087,1722357047,60.704
1722357087,1721068592,181.268
1722357093,4295487774,7.93
1722357093,1722356985,134.822
1722357093,1722357040,240.03999999999996
1722357097,11705766895,17.152
1722357097,6944930834,102.166
1722357097,1713191553,12.657
1722357098,1722357067,161.348
1722357098,1722356962,57.853
1722357098,1722357071,60.527
1722357098,6658259857,124.53299999999999
1722357100,1712747439,69.701
1722357100,1722357002,61.464
1722357100,1722357071,89.35000000000001
1723179777,1723179952,73.174
1723179777,1723179913,76.916
1723179777,8743019752,302.275
1723179778,1723179953,73.158
1723179778,1723179952,77.269
1723179778,8743019750,303.596
1723179782,1723179860,245.66
1723179782,1723179797,41.65
1723179782,1723179907,80.907
1723179783,1723179884,80.71799999999999
1723179783,1723179828,60.91
1723179783,1722356985,110.503
1723179785,6944232888,294.09000000000003
1723179785,1723179847,75.273
1723179785,1723179795,76.718
1723179788,1723179950,147.648
1723179792,1723179857,136.854
1723179795,6944232889,289.223
1723179795,1723179785,76.71799999999999
1723179795,1723179835,77.559
1723179797,1722255767,39.493
1723179797,1723179782,41.65
1723179797,1723179805,94.057
1723179803,1723179880,58.528
1723179803,1723179956,70.619
1723179803,1723179898,355.81600000000003
1723179804,6944232888,13.129
1723179804,1723179813,73.699
1723179804,1723179914,302.554
1723179805,6270810603,82.302
1723179805,1723179854,269.417
1723179805,1723179797,94.05699999999999
1723179805,1723179843,61.653000000000006
1723179806,6944232886,76.895
1723179806,1723179878,303.621
1723179806,6933984662,75.857
1723179810,1723179880,69.87
1723179810,6270810596,266.385
1723179810,1723179884,90.34100000000001
1723179810,1723199246,59.116
1723179813,1723179953,304.413
1723179813,8743019750,72.453
1723179815,1723179847,95.212
1723179816,1723179888,303.221
1723179816,1723179887,73.549
1723179819,1723179878,76.074
1723179819,6933984662,301.01800000000003
1723179821,9632382500,36.098
1723179824,1723179935,72.839
1723179824,1723179843,245.61199999999997
1723179824,1723179833,55.387
1723179824,1723179854,74.90100000000001
1723179826,1723179956,73.066
1723179826,1723179950,162.594
1723179826,1723179857,226.072
1723179826,6933984659,448.99399999999997
1723179827,1723179935,119.094
1723179828,1723179885,74.966
1723179828,1723179956,162.825
1723179828,1723179950,71.598
1723179828,1723179783,60.91
1723179833,1723179855,22.055
1723179833,1723179850,66.404
1723179833,1723179824,55.387
1723179833,1723179870,132.013
1723179835,8743019744,314.641
1723179835,1723179795,77.559
1723179835,1723179891,79.868
1723179839,1723179821,39.187000000000005
1723179839,6944213582,46.053
1723179840,1722316397,118.3
1723179842,8743019747,362.284
1723179842,1723179899,71.642
1723179842,1723179932,81.025
1723179843,1722256075,62.336
1723179843,1723179824,245.61200000000002
1723179843,1723179805,61.653000000000006
1723179844,1723179848,70.554
1723179844,1723179870,45.559
1723179844,1723179855,125.56200000000001
1723179847,6944232887,325.011
1723179847,1723179815,95.212
1723179847,1723179785,75.273
1723179848,1723179890,21.103
1723179848,6944072995,28.34
1723179848,1723179844,70.554
1723179850,1723179833,66.404
1723179850,1723179898,72.925
1723179850,1723179935,42.908
1723179853,1723199256,203.246
1723179853,1723199246,73.095
1723179853,1723199194,78.536
1723179854,1723179805,269.417
1723179854,1723179824,74.901
1723179854,1723179948,76.095
1723179855,1723179833,22.055
1723179855,1723179933,52.482
1723179855,1723179844,125.562
1723179857,1723179873,72.527
1723179857,1723179950,71.216
1723179857,1723179792,136.854
1723179857,1723179826,226.07200000000003
1723179859,1723179890,118.876
1723179860,1723179910,75.269
1723179860,1723179782,245.66
1723179863,1723179804,75.743
1723179863,1722256221,302.839
1723179869,1721897604,53.332
1723179869,6944272460,11.731
1723179870,1723179844,45.559
1723179870,1723179941,65.447
1723179870,1723179833,132.013
1723179873,1723179857,72.527
1723179873,6933984655,75.434
1723179873,1723179951,125.088
1723179873,1722316397,74.62299999999999
1723179878,1723179806,303.621
1723179878,1723179821,39.440999999999995
1723179880,1723179803,58.528
1723179880,1723179810,69.87
1723179880,1723179933,371.32899999999995
1723179880,1723179884,134.63799999999998
1723179884,1723179880,134.638
1723179884,1723179783,80.718
1723179884,1723179810,90.341
1723179885,1723179828,74.966
1723179887,1723179869,72.765
1723179887,6944361619,301.61400000000003
1723179888,1723179913,74.439
1723179888,6944361619,72.075
1723179888,1723179816,303.221
1723179890,1723179848,21.103
1723179890,1723179859,118.876
1723179890,1723179933,100.29100000000001
1723179891,8743019745,343.403
1723179891,1723179835,79.868
1723179891,1723179899,78.016
1723179892,8743019749,323.123
1723179892,1723179932,78.53
1723179892,1721897434,210.452
1723179898,6933984659,70.104
1723179898,1723179850,72.925
1723179898,1723179933,62.995
1723179898,1723179803,355.8159999999999
1723179899,8743019746,365.133
1723179899,1723179891,78.016
1723179899,1723179842,71.642
1723179907,1723179782,80.907
1723179907,1723179910,276.411
1723179907,1722256075,71.375
1723179910,6944213580,10.661
1723179910,1723179819,72.944
1723179910,1723179907,276.411
1723179913,1723179777,76.916
1723179913,1723179888,74.439
1723179913,9632382502,302.311
1723179914,1722256221,73.707
1723179914,1723179953,76.186
1723179914,1723179804,302.554
1723179915,9632382496,38.208
1723179932,8743019748,344.363
1723179932,1723179842,81.025
1723179932,1723179892,78.53
1723179933,1723179855,52.482
1723179933,1723179880,371.329
1723179933,1723179898,62.995
1723179933,1723179890,100.291
1723179935,6933984656,69.87
1723179935,1723179824,72.839
1723179935,1723179850,42.908
1723179935,1723179827,119.094
1723179941,1723179870,65.447
1723179943,6944232886,12.657
1723179943,1722256221,75.089
